reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOErC1zdIEvau6lOQ5TpN5nSmvrugLgXGuVUKji48nQM3AJzx_DtfvwlTHRq1HH-AM0evb-BYpvDLmREhOA,Construction Geek,https://play-lh.googleusercontent.com/a-/AOh14GjVjkisGwKUasiV2ErV0bRqtJePEnL5FLkoPDxWMA,"One star for the idea. All other stars gone because it doesn't work. Last checked for exposure 11/25/20. I set it up to never be put to sleep, but it just doesn't check and there's no way to force it to update.",1,7,1.2,12/8/2020 19:08,"Hello Tino! If you're open to it, please email us at NCHealthIT@dhhs.nc.gov with screenshots from the exposures screen (Setting, Google services and preferences, COVID-19 support, Exposure checks) so we can begin to troubleshoot this further. Thank you for reporting this issue!",12/9/2020 14:46
gp:AOqpTOEzvEMxsiDZTVFI3GW_Mt1Qovqb85Y5n8swz981iIc6NusmOvQ8fzRmyk7VD0Zc9e15XA-t1WoMxueK55A,Angela Oakes,https://play-lh.googleusercontent.com/a-/AOh14GiS4NC42F2KuA67lgCGHUwaIK1hCdEvaUjw6Q-2lg,"This app is not trust worthy, each time I check this app it's not on. It has told me twice to turn on. I haven't touched it this app is not working properly.",1,1,,1/30/2021 0:47,,
gp:AOqpTOEOdb9yKCs7Dn8udpe2x30l7dD4K3MxzGJ-7ldTzjshr2thUZbChdZxtQ-7XsbL0bKy08CLnxC78biNZCk,Gina H-Powell,https://play-lh.googleusercontent.com/a-/AOh14GjV9PKMeDupVw9PU6iZWI9L43yjV3uIzkjjUnpKnw,Hindsight is 20/20 The concept of every cellphone having this app is amazing! I gave SlowCOVIDNC 4⭐ because of the possibilities! We'll see if it helps in another 90days. The NFL teams that are using something similar have had great outcomes & information shared.,4,33,1,9/29/2020 20:15,,
gp:AOqpTOHbFcHr91VuHEKdgN6Du-nl0m7YTwgBWPHuB2Z5vbk6UUA2HEmtWRgeZ2lneK8Bilt9IA32Bl3d7OmrI_o,Carolyn Packer,https://play-lh.googleusercontent.com/a/AATXAJyYqn1r4mRcoRZ4BwtPLUgudrmlgDno5Ypi5URK=mo,Great idea! Working fine on Google Android for almost 2 months now. Does not drain my battery.,5,3,1.2,12/19/2020 6:43,,
gp:AOqpTOFdJDxxSm712r5lxyKkDvK06P0hByYUYZcSrzadYeofj57FK79-xUdX6aF2i-bHCwYMOY0zcATQ6nCBqdo,Cheryl Malaguti,https://play-lh.googleusercontent.com/a/AATXAJyPR4pA4tTr0lj7vhpLb1Q9jNZM18k23_54hiWD=mo,"It's not very effective if the only thing that ever happens when I try to enable it is that it says ""internal error"". Edit: I had already done what they said to do in their response because I saw it in a response to someone else's review. It didn't fix the problem.",1,31,1.1,10/12/2020 23:43,"Hi Zarahti, to further troubleshoot this issue, please email us at NCHealthIT@dhhs.nc.gov. Thank you!",10/13/2020 13:59
gp:AOqpTOGdy4EzP3FX4GPDiHwXKkKEBsDVN7_6d10ovWxgfalb-wXAu-v82M3HKbG7o5uUqAPNEGQyuXCnukdSumA,Robert Cohen,https://play-lh.googleusercontent.com/a/AATXAJzuYLBRfNCnBrpr8GmB6TU-mCFYfU7LFQEoxqIV=mo,I'm glad to have this app. I haven't noticed any difference in battery life or phone performance. Going into the settings I can see when it's run in the background and checked in with others using the anonymous hash. Thank you! Stay safe y'all!,5,7,1.1,10/29/2020 0:44,,
gp:AOqpTOFQbryKuiePhDGQM9KOY4ytjcZ_9XMFYCY6HLs0-6smw24rBud88UJ6y62FqfuGCA5BpdNDzz_H0e7n5iY,Alicia TigerGal,https://play-lh.googleusercontent.com/a-/AOh14GjUhFMc4TJ8CHZNr9jtZL5FL-IRRyliQA_q5dgeH5A,I downloaded the app the first week of was made public. It doesn't seem to check for exposure unless I open the app. When I opened it today it seems it last checked 10/8. Then the date changed to today after being opened.,3,15,1.1,10/20/2020 13:04,,
gp:AOqpTOFmA0N-iamhexXADj9b-JWF0q4HT5tzfUIM1Yv_oSEYFfyAbPvL9RAVr5t3xOq0b_XkO9beRkSi9bRZTKg,Rose Moltisanti,https://play-lh.googleusercontent.com/a/AATXAJwlnhleZl0HOVWEPvkDzz4gFRIQbs4Ze0slWok-=mo,Won't enable. Internal error. Bluetooth is on so I'm not sure why it won't work. Google Play is up to date. App still will not work after installing again.,1,15,1.1,11/2/2020 3:16,"Hello, Rose! Your Google Play services may be out of date, try: 1. Uninstall SlowCOVIDNC 2. Open your phone's settings 3. Tap “Apps” (or “Apps & notifications”) and then “See all apps” 4. Scroll down and tap Google Play services 5. Scroll down and tap “App Details” 6. Tap Update or Install 7. Re-install SlowCOVIDNC",10/19/2020 12:35
gp:AOqpTOGvvMFQn6T5H5aaKmSYdTId6lv5XYGa6nUTzJD8xKHoMbJI2fsZvW1H1MxRu2IfF36_zkDDi6jqJ3p64yY,Lynn Kies,https://play-lh.googleusercontent.com/a/AATXAJyC3X_pcmklVUC5EOzDdR-qt5UgPAwiTw8ofiVd=mo,"Exposure last checked: October 31, 2020 8:15am. It's November 23 now. I thought this app was a great idea. But now I have some random app that is connected to my Bluetooth 24/7 and I'm deleting it.",2,15,1.2,11/23/2020 15:41,"Thank you for your feedback. We have worked with the team to resolve any delays with exposure notifications. SlowCOVIDNC uses the National Key Server, allowing exchange of anonymous tokens with other states. There are 15 states in production, with an additional 4 in pilot to join this collaborative effort as of Dec. 1, 2020.",12/1/2020 17:35
gp:AOqpTOGtyENd2v3ozZEoq1ktQ1dE2fKBwtb79A-2FeFEP32Ypj5j1CfbJag1vUyJzPN5xc8m7L8uOGin4AU2bAg,Daniel Bartholomew,https://play-lh.googleusercontent.com/a-/AOh14GheK_HGwRSH7AraWAaVrFaW9ZGKwrnmzXLlBBfht0k,"Can't believe a naysayer is the top review right now. Any contact tracing app relies on a large mass of people using it. Their whataboutism with ""How is this going to work?"" and ""I don't think this is it."" is defeatist, narrow minded, and deeply disturbingly stupid. This can work. More people just need to install it and enable it. Then let the app do its job.",5,40,1,9/24/2020 16:19,,
gp:AOqpTOEdKemsxCJqpOAwAxi5Q_12hfZ6-hovumkbMkNq8RJBppMaGpOppeRQy0HLI3RiTfVHyG_TiFxq1cFAdyk,Matt Phillips,https://play-lh.googleusercontent.com/a-/AOh14GiLP4EQnKRzpgD_ryZLaxBc77tef9gXdIvvE47BWxo,"Doesn't work. I tried to report my positive test results, but can't get a pin to do so. The website and the people on the phone both say I'm not in their system. What good can this do if it can't even accept positive test results to inform others? Edit to respond to their response: My positive test result was on 10/8/20 from a test on 10/6/20. It should be in their system. This app clearly can't be trusted to do what it's intended to do if it can't even verify current positive tests.",1,109,1.1,10/12/2020 14:26,"Agreed. If this is your test date, it should be in the system and you should have a PIN. The CCNC phone number should be able to provide you with a PIN: 844-628-7223. Alternatively, speak with someone at your Local Health Department. You can find contact information here: https://www.ncdhhs.gov/divisions/public-health/county-health-departments",10/13/2020 13:14
gp:AOqpTOGPLTvHZVq0Rv_Q-f9UvzaNKyqDvnY0H7iJ7XtIVVcTL0f9aDYBzyeJvqjA6eca1FU_hmCjkEEl2VBYIUE,Nancy Whitfield,https://play-lh.googleusercontent.com/a-/AOh14GhJJyNSXNHCfC5PnxGdPjW1VkthszQ1uOM-6069fA,I gave it 4 stars for a great effort! Why do people have to complain about things that will help! Thank u for trying something! Share option will be great! I have alot of people I can tell about this app!,4,16,1.1,10/11/2020 1:37,,
gp:AOqpTOHb0rKpV_M9Wo0LUSas9LgYpfio4yXKeDJByzhKyllW0fmkEaXKy4hE7xEaNl6w2lUIqj_dexcN1Fsrqs4,Gregory G,https://play-lh.googleusercontent.com/a-/AOh14GiXrztElqtIMzdmP3RJNcIf7O-NFZoB1Wun4V-XRw,"Never launched it because it requires BT. If you do not use anything the requires BT, then turning it on will decrease your battery life. And BT is how hackers can get access to your phone. As long as it uses BT, I will never use it.",1,17,,10/11/2020 3:32,"Hello, Gregory! The app is designed to minimize impact on battery use. Some battery use is required to support this app, but you should not see a significant impact to your battery life.",10/12/2020 14:18
gp:AOqpTOFgPOpSwajtrx5tDvifc211JXtRuy774l4lrc3gfY1GKoX5clECVN_QqO83Jh_6tN1ZD57Nk5Zb_N84dmU,Toxic,https://play-lh.googleusercontent.com/a-/AOh14GhTezNn26OfXT75jJYlYwcTD-3IHrx8vy_ybEWIDw,It will be very useful if you can see with how many devices your phone exchanged tokens. This way you can see that is working without waiting for a close notification.,5,2,1.1,11/17/2020 19:48,,
gp:AOqpTOGu2rpn1HVZybjmuJLUknxidjnREEgHQyvqCX4Id5HDlpvQqMomk5qJ3n-Qi_0yXBXgs1j4duMhhV8sMPY,Keegonde,https://play-lh.googleusercontent.com/a-/AOh14GjnWo_6qOCFGuTK-qjE4CJwhAaW-37RDmOOCxc95g,"Set and Forget peace of mind. Very quick easy to set up, and runs in the background. I have noticed no impact on my battery life. Great application.",5,11,1.1,10/19/2020 16:13,,
gp:AOqpTOFHKo3do44ZuFL7KgOCw55ztM_IHxEy7IGyPTzVDvYl4y0Ue6MX-zwlWonN98HO1R3OAigHeR3qqapUb4I,David Cohen,https://play-lh.googleusercontent.com/a/AATXAJzVB9FoxEaRTd68Nubxk6jeferJSYVDNcC1VS9E=mo,Glad to have this! It's not government tracking and anyone who says otherwise is simply wrong. Would be nice to add a share button in the app to encourage everyone to download and use this app.,5,64,1,9/22/2020 18:30,"Hi David, Thanks for the great idea! I’ll share this with the development team. Thanks again!",9/23/2020 13:36
gp:AOqpTOEh9-82_XRW5BS5qjNc_Qj1fJCiBwKpS0ZmQpZj027eg-_0mVDpaBp5rBXuWv2EbM7i0HZzabfYL0gR_2g,Erica Welch,https://play-lh.googleusercontent.com/a-/AOh14GjUEFW1W0LV3yO_NZMuaQ4vV-ueiinVYaerx7aR,"Second review, again, about not being able to obtain a PIN. I've tried every way possible to get one and am unable. Was told may take 24 hours since notification of positive result, it has now been 72 hours, a phone call from the health department, and being symptom free for 24 hours since notification and I am still unable to obtain a PIN because ""I'm not in the system."" Deleting this app and relying on social media is probably better for notification of exposure. Stay healthy!",1,6,1.2,12/16/2020 14:50,"Hi Erica! You may obtain a PIN by contacting the CCNC call center at 844-628-7223 (opt. 9), via ncdhhs.gov/slowcovidncpin, or by calling your Local Health Department. Test results may take 24-hours to be submitted by the provider/lab and be received by the health department, so please try again the next day if your PIN isn't immediately available.",12/16/2020 13:22
gp:AOqpTOE1uHIsm5QO74SH_QtOxRipPxY2U6tmsvF2Ua4_nOF_3STlSbf97JwUKlokwh9cOJVoECLw0Aj1bT9UJAc,Edward Eccles,https://play-lh.googleusercontent.com/a-/AOh14GgBZnhp8eoR2APF_aKbW-qFUdcnMwpkKDy_njlvRK4,"I found this by chance.. it should be pinging on folks TVs and Phones like the hurricane or missing person alerts. Other than that, the app looks pretty good... **Needs users using**",4,33,1.1,10/8/2020 15:05,,
gp:AOqpTOHAj2GB8NUIdeCOWcVWWqhnHaZZnRoGTomzZ8L0neuZ7Kuu0LjiGUThErnmm4aFjhQJfRqPFYA8V4FvvF4,Cherry Meyers,https://play-lh.googleusercontent.com/a/AATXAJxPlntOrsaiLn64oAO9je2pSTZPwSjj74p0GV6M=mo,"I downloaded this app when it first came out. It checked often for exposure. Today, October 26, it says that the last time it checked was October 13. Almost 2 weeks ago! What's up??? Bluetooth is enabled.",3,5,1.1,10/26/2020 18:09,"You can see the regular exposure checks through settings: Settings > Google > COVID-10 Exposure Notifications (should be on) > Exposure Checks. This shows requests made by apps to check for potential exposure to COVID-19 over the past 14 days. If there are issues, please email NCHealthIT@dhhs.nc.gov w/ a screenshot so we can troubleshoot. Thanks!",10/27/2020 13:44
gp:AOqpTOHVdLJTIA52aYCIU_t5vRtzqJugVdKXMz_yQlHNtUgqiG1_7lei5MJLobL9tik9Hn8XBH6hKEXKmbOoaKw,Kendria Oxendine,https://play-lh.googleusercontent.com/a/AATXAJztNmu89KD5g_8PPkgTsRJIRGVqwi02fIJifQ2u=mo,"I havent had an update since December 26, 2020. What has happened to this app",2,1,1.5,1/21/2021 2:02,"You can prevent the SlowCOVIDNC app from being snoozed by the Samsung battery device care service. Open your phone’s Settings and go to Device Care > Battery > App power management > Apps that won't be put to sleep > and Add SlowCOVIDNC. Also, please update to the latest version of the app. Please email NCHealthIT@dhhs.nc.gov if this doesn't help!",1/21/2021 13:37
gp:AOqpTOGMhTzQpsZfwaDwSZjNbOK2KZSXcLkSq062fsWO-juIdB8frB1Qpk1aUnf-RVFzBhWem38xRRytVu8WZjg,gamopetalous,https://play-lh.googleusercontent.com/a-/AOh14GizW0PlHzcFz131jYVFZ19kSnDpdvhg1EAoM8rLcg,"Unfortunately, the ones I'd hope would use this app (or similar) are the same I'd wish would wear a mask-- or those that think the 6 ft infront of you is for butting in at the checkout... maybe with a mask-ish. 🤦🏻‍♀️",5,3,1.1,10/26/2020 2:53,,
gp:AOqpTOFNh_EWDJhe6b2frr6GYavdIu8ZmQXeq3CNlPaMJ8p5K0Rgfd0DkYOPiAIhFVqemPPC4p6EpF4hzEjGyog,Linsey Ward,https://play-lh.googleusercontent.com/a-/AOh14Gj7eWx4ADKOdBEIP2ky3d_WEdFfG6Fgm-hLGCCIjQ,"Installed because my job is front line and I thought it would be helpful since I have so many contacts each day. A little disappointed that it really only exchanges the signal after 15 minutes, since 90% of my interactions are pretty short. But it's important to slow COVID so I will do all I can.",5,17,1.2,11/20/2020 3:44,,
gp:AOqpTOH1n46q1hMzeUE_nDBXHVy6kpGCmUnGAKIsZ9bIxjna40_Avc6m8Im28cRQmC7kiodCm0YTiC8Z3JrMucM,Matthew Merritt,https://play-lh.googleusercontent.com/a-/AOh14GikgW5odnReTl8nMywnoHl788TVjwZwW0eYvObMt8o,"This is a great solution to a hard shared problem. I'm telling everyone I know to download the app right away, keep Bluetooth on and report anonymously if the do become positive.",5,18,1,9/24/2020 18:29,,
gp:AOqpTOG-DCSFPQbRj9J78zuv2AQ_Y2NDPdL3Qa6cwydElx3RW8Q8WVczz_RSyOcITrlXqPDf0I2hhsEG07t9Sag,Vernon Thompson,https://play-lh.googleusercontent.com/a-/AOh14Gj6ApqIVlGKE6huPT0OQ_fK4J9O8zfG2UyX-oirOA,"No alert so far, but the Idea is a good one!",5,0,1.6,1/25/2021 19:10,,
gp:AOqpTOGyuHs2IBpBFeaovsRayz0jBDGLeOMCE6evtxefX7C3L9MpkuTQkk0F-O1-ca7eVKpsWz5_vCuK_bdkR8c,Michelle,https://play-lh.googleusercontent.com/a/AATXAJzvSfodbjHVR_riaVu3LamQGAoA9iAv9xxMTpRm=mo,"Neat idea, but living in Asheville makes me think I need every state's app. Is there any way to make the state apps work with each other? We've had many tourists test positive during their visit and even if they report their result to their state's app, the tokens would never be shared with my app.",4,19,1.1,10/11/2020 3:39,Hi! The app talks to apps from other states using the Google and Apple technology platform so you will receive an Exposure Notification alert if you are in close contact someone using another state’s app. Visit www.aphl.org/programs/preparedness/Crisis-Management/COVID-19-Response/Pages/exposure-notifications.aspx for other participating states.,10/12/2020 14:29
gp:AOqpTOFab3mBOnSBQqXpW4grDbaB6rVHbvt6959kZREVf5mlZGai5kGCOS10Dvy8uQZXR9agE69soBWqvNSuD6A,ina johnson,https://play-lh.googleusercontent.com/a/AATXAJz44JhiTLJdSVBGlfQOlOSu-HV36MsjAHQ2Lxu7=mo,"I have had this app sense it came out and not once have I seen any information or gotten a notification. Undoubtedly no one uses this app because I work where there have been at least 20 some cases it looks as if one person would have this app, but no. Its useless",1,4,1.2,12/1/2020 12:49,,
gp:AOqpTOEHbUSt73kbVYGQBSq9i7p7Ooq_1t7-MqVVm0nYq0_utgn3VoeNTj72K2yGix4MPfZzixXz73qKcjg5wkE,Yogi Zonruiter,https://play-lh.googleusercontent.com/a-/AOh14GirdQkpB6X1CVi0Y8i1mIlFNMqlF9waYW1SNUd8jw,"Only just learned about this App and installed it instantly. This seems like a great App, I wish there was a mailing to inform us about this App as I think many more people would then hear about it and install it, which would make the App so much more effective.",5,17,1.1,10/17/2020 0:16,,
gp:AOqpTOEQ1KItGZLk8VI8xpaWofWZKWKIUjYTKeT1chSl0zSp_OfFvjWNCYW6nfH-UP3CPziCt-ghQCFQ76MVtvk,N Maikowski,https://play-lh.googleusercontent.com/a-/AOh14GgNhg4y30E_x9zebo64oTyYaR2EPFaEiwbQ-lllLw,"10.49 million people in north Carolina, 50,000 people have downloaded and many have gave up on it. As for the features and app itself, I think it lacks way too much in features. Other countries have way better apps. This is the only app here I can find so far, so I'm keeping it. Something is better than nothing.",1,9,1.1,10/24/2020 11:30,,
gp:AOqpTOHGTQkzfTOAdDeocvMzqaNQe0xeL1KE1WmNH1UbBqYXiBBtqI4Ix658Uvu25TbFkYDN1zO0dbHLD8xvlik,Nicole Dye,https://play-lh.googleusercontent.com/a/AATXAJxLgQRY9Z7gkqZli-7minwvluHXKn5Nn65qp3cA=mo,"After installing this app, 2 of my other apps disappeared from my phone. Also another day my flashlight randomly turned on and I want even touching my phone. I've uninstalled the app since.",2,2,,10/28/2020 17:01,"Thank you for reporting this issue! We would like to troubleshoot this further. If you would like, please email us at NCHealthIT@dhhs.nc.gov.",11/2/2020 19:03
gp:AOqpTOG4kkN72EMPM5l7Jy8O7vAD6F4I6cT6lSAeroXol0elPe3iK2n0thJEKrNIo5z-0WWEKW23Oi4RZ_YkzOo,Bruce Proctor,https://play-lh.googleusercontent.com/a-/AOh14Ggptvabb2Cx4gFF5oQgne56rkibQXTb0D4SZ-TQCA,"When I asked about something like this when it all started I was pretty much told to shut up, stay home, and wash my hands. Even that I would be violating HIPAA. After everything that has transpired in the last several months, I only see this as more fear mongering. Another way to get people to take unreliable test that only inflate numbers so the state can get more federal money and try to keep us locked down. Also this is another way for you to be tracked.",1,33,1.1,10/20/2020 2:19,,
gp:AOqpTOH4ynkE-TJZX2qBIlU_4cLS536_hNPeN6mryANcnvFeZyNU6MfciNdkCume5c4S0DSNTeMpFDZWf0c10I0,Sam Grundman,https://play-lh.googleusercontent.com/a/AATXAJzJKyuQNGlkHVQNh0SYLcXIJj-aQbCbSZW7bQoY9w=mo,"Install and ready to get started. Hit ""Enable"" on first launch, but get ""Internal error"". Updating Google Play services is not an option at the moment. I guess Huawei phones are not supported 🙁",1,21,1,9/24/2020 17:53,"Hi Sam! Your Google Play services may be out of date, try: 1. Uninstall SlowCOVIDNC 2. Open your phone's settings 3. Tap “Apps” (or “Apps & notifications”) and then “See all apps” 4. Scroll down and tap Google Play services 5. Scroll down and tap “App Details” 6. Tap Update or Install 7. Re-install SlowCOVIDNC Email us at NCHealthIT@dhhs.nc.gov.",9/23/2020 13:31
gp:AOqpTOH_UQUTkYxnBPSpjMpm8wQM5xiid3JifE0etehZ5cNpb-MdjYKgSnI4dygCTFIy1oXkf5eZPOFiejqxON4,Sam Messick,https://play-lh.googleusercontent.com/a/AATXAJx18M42MJBPTUcEM092ntkBHxzW6oj7Ecyk3NKQnw=mo,Appears and works as expected. Uses bluetooth key exchange and synching with the NCDHHS covid exposure database to help verify if you have been exposed. It's about time NC got it's own covid tracker.,5,72,1,9/22/2020 12:23,,
gp:AOqpTOHJeq-5sF7oMAlh1map0KhF5EAQ-7XB6xwYXHHr4DC4HmSDZotFuR6A25lLTOTMiUsUKfew6ikEimJ7IKw,Brandon Jones,https://play-lh.googleusercontent.com/a-/AOh14Gh-jUDCy5YTw9Zj-aW-_mH2Pcr0jD1hLZPAYaW2nw,It does exactly as it should. A sharing feature is the only missing option. With this app being dependant on community involvement I'm surprised there's no share option already.,4,23,1,9/28/2020 3:14,"Hi Brandon, Thanks for your help in slowing the spread of COVID-19! Our development team is actively working on a sharing feature. Thanks again!",9/28/2020 20:53
gp:AOqpTOH6UZogvn-yeEpUHoC8BzRbuGG7Lj1ae3gvT1l0-HpUUgqhcVd3zhXwKzBJjhVxdZJ2g0q1yBGFw7IA788,drjazzbob,https://play-lh.googleusercontent.com/a-/AOh14Gh38Lsuxt365bZ9ALXzMPvTsDqhc8tV_3v3cjnM4A,Have used on my phone for two weeks. Does not interfere and does not even seem to be noticeable and I'm hoping it will make a difference and I recommend it.,5,6,1.1,10/19/2020 14:12,,
gp:AOqpTOHPF_Fg5aV3lkgJdj21fx021B0Rrz2ujPqnDszdW7Ve4TxffAm7ca-HoqJootQrA1xokS4ZIUY8y5ZSHNI,Cheryl Sparks,https://play-lh.googleusercontent.com/a-/AOh14Gi-V6et2mU91YA7efbT2fd0_TQ4GlCaY6T_MGT0Yhk,"When I go to enable it it keeps saying internal error, try again later. Whats going On? Really want this to work. I have a galaxy s10 and I cant figure out whats going on.",1,12,1.1,10/21/2020 13:42,"Hi Cheryl! Your Google Play services may be out of date, try: 1. Uninstall SlowCOVIDNC 2. Open your phone's settings 3. Tap “Apps” (or “Apps & notifications”) and then “See all apps” 4. Scroll down and tap Google Play services 5. Scroll down and tap “App Details” 6. Tap Update or Install 7. Re-install SlowCOVIDNC",10/21/2020 15:04
gp:AOqpTOEs99SPHuFKgjSqzqO1Fv0fFSK5O3vgIHL6yHGHoB3pyblyORKRuEp0mp8-XSwEfWdjcgRlRQxpuGJD3C8,Maria Busch,https://play-lh.googleusercontent.com/a-/AOh14GjAqFjFxLJMnHGwg_7xeM9FYkSpyIjRiTN9XconZA,"Excellent App!! Very Informative and Very Much Appreciated, a Five Star Keeper!!!!!!!",5,2,1.2,2/23/2021 3:01,,
gp:AOqpTOGCUmgAviBRbRyUmokBaZy1sodO59ZiHvTlZkaW8u_A9_dw6cPO0haP_E4usePAa-YIROSoWoGs68e5L78,Frankie,https://play-lh.googleusercontent.com/a-/AOh14Ghrpxwh2FMHwUkQbTTiWu6IFlhfeoiC5HhlpGJrd8E,"🇺🇸 As a Trump Supporter, was skeptical of this app. This App really uses ZERO DATA. It's over bluetooth, so the apps talk to each other. That's pretty much it. Rather have it, doesn't hurt at all.",5,26,1.1,10/9/2020 19:32,,
gp:AOqpTOH1hw_dGpLMdAvCbVjJOAtX7bHSlIh-VF3-mcK9rEMGx8Dzz95wB_1Ostb2mz2n_pPBOIGO3RJIv6n2mQ8,Lilly Padgett,https://play-lh.googleusercontent.com/a-/AOh14GgTDrL_thaye05IrsLf7GIuQJFxWbWNWeRH8_yjjgk,"This is a must have! Does not effect battery life at all, which is impressive. Also it doesn't track my location which is good",5,20,1,10/5/2020 16:00,,
gp:AOqpTOESYTaKp-9MicxdFZfblIULrlK7hugrcyI6hcXQbPrD_J0RVo-UGHXQAT1YlhNiRCppJ_IOHVQKDxiKBmo,Karen Hale,https://play-lh.googleusercontent.com/a-/AOh14GhPl_IJZmYtrGDDCJ5glAhA0bSSZ4bmiKcblB0rudM,"I tried contacting them, and my test was not showing up in their system so they could not give me a PIN. I used the link your provided and I also called when the link was telling me I wasn't in the system.",2,9,1.2,12/14/2020 13:54,Hi Karen! Please reach out to your local health department (https://www.ncdhhs.gov/divisions/public-health/county-health-departments) and explain that your test results are not showing up in the NC-COVID database. The LHD can make sure that all your information is correct in the system and should be able to assist you in obtaining a PIN. Thanks!,12/15/2020 15:51
gp:AOqpTOGjLarBgzNSdiHWMEkLgN4wVD5tRcYBSjXpg_ai_kNcOec2NSwzUkhXD8h54cgt0RK_z87bkpg5iSQF1pE,Olatunbosun Dare,https://play-lh.googleusercontent.com/a/AATXAJyqWXa_fWRZzMSoQu9GkxBPpLO3lZDlBImT8bnZ=mo,Would be great if the app sends some type of push notification when you're in an area with high reported cases.. I wish other folks download this app,5,12,1.1,10/10/2020 18:52,,
gp:AOqpTOE2DIjhz6ppDutOUmDTlygUrMoUQLpvDUx-4UNyXW1QKbzR3SP4VV6vxZ-psecI8g8vti-REALz3jQ_xgo,Tana Hartman Thorn,https://play-lh.googleusercontent.com/a-/AOh14Gj2C0FiT84_mLJ4mH6d9UhnBMEPhgdOpAbiOGs,"Success depends on how many people use the app, which not many appear to do. In a pandemic, it should be mandatory for everyone with a cellphone to be connected. Otherwise, it's pointless.",3,3,1.2,12/2/2020 14:56,,
gp:AOqpTOGYvMF1Iig6kbZurXQouADlGvSLUnt0nUFPvw7sp0D_TwP8EDnSDHnGO6WSYM8GFDcSF6BfX4Vc1_pfz7U,Lisa King,https://play-lh.googleusercontent.com/a/AATXAJzE-vAOvQUhKkJEItyx-BHo-2TcFRC6ozVntXEn=mo,"I installed this app at the beginning of November, and that was the only time it checked for exposures. What use is that? I could not find a way to manually check either.",2,1,,11/27/2020 3:56,"Thank you for your feedback. We have worked with the team to resolve any delays with exposure notifications. SlowCOVIDNC uses the National Key Server, allowing exchange of anonymous tokens with other states. There are 15 states in production, with an additional 4 in pilot to join this collaborative effort as of Dec. 1, 2020.",12/1/2020 17:33
gp:AOqpTOFMFucHsm17t4IIPDwfviuwKA1hQGUL1p1JBo5Io2UtISIODSegHeatefsE-FwdGOsAUYkvP0XYl4dles0,Jesse Williams,https://play-lh.googleusercontent.com/a-/AOh14GhQHAgalfySoAYk3bxL1oWNH-Lwj7HTCMfJjdQp8Q,"Excellent and anonymous, doesn't use your location data -- only uses encrypted tokens over Bluetooth.",5,29,1,9/22/2020 20:28,,
gp:AOqpTOES42-4vSQA2imRLc4lQjjxqoFpFb7cadYCA_XBXJh9ysk773yI9tRtSRZPPWGV6chm2L7Wb3K7D9tpiLo,Patricia Moellmer,https://play-lh.googleusercontent.com/a-/AOh14GjliOZkpMrxh4085hxf3y0mTp6rBqzU9reTBxsoew,Stopped updating 3 weeks ago. I checked the settings. It said all was good but app would not update. Prior to last update it did so at least once a day. So I wonder how accurate it is???,3,0,,11/10/2020 21:30,,
gp:AOqpTOGruAx6er9JIDAlXLrgiTUwFY8nEQt5NILTQqczeLiQjcA6OELqa2OcwkhQDIF_7Higc8MuxxQtQBEXNKk,Anthony Gerstenbacher,https://play-lh.googleusercontent.com/a-/AOh14GgAuglw6bXEgdEF4Ip0rNHOqD61yF954YaurgWoCgk,Has stopped checking for exposure. Last checked for exposure 11/20 on my pixel 3. I cleared app data and it checked in today.,4,7,1.2,11/25/2020 10:17,"Thank you for your feedback. We have worked with the team to resolve any delays with exposure notifications. SlowCOVIDNC uses the National Key Server, allowing exchange of anonymous tokens with other states. There are 15 states in production, with an additional 4 in pilot to join this collaborative effort as of Dec. 1, 2020.",12/1/2020 17:33
gp:AOqpTOGfmRidNHHnDi-M21dhM_7JUVaErApijh8URbc71nbkwoWDYeD0r2WT2hEwfd-7GY8vcMj_XIq2DkbzAx8,Dave,https://play-lh.googleusercontent.com/a-/AOh14GjgH97vhG8ZACM49R9UHKw26RDYxmRqP-9Ygs2EuVM,"Anyone I have asked either never heard of this app or may have heard about it once and forgot about it. If Roy Cooper and his ""science-based"" health policy staff were serious about containing the virus and encouraging proper contact tracing, the airwaves and newsprint would be flooded with ads about this app. They are not. It does no good (and drains battery according to some of the other reviews) if only a relative handful of people use the app & broadcast their Bluetooth signals into the ether",1,11,1.1,11/7/2020 21:37,,
gp:AOqpTOHCLiTv1MEySUSg5aUzseVtaGJe-8D8BUe_o1TZUMtSIr-V-YIzUE5NCGwqZ9jcNMJlrQXrwXeav-r947w,no,https://play-lh.googleusercontent.com/a-/AOh14GjbMaw8SDLQwMlC1PSTSoLWCikwkt5YUeNPydObpV8,"There's not enough people using the app for it to work. Like, even in the busiest stores, the app doesn't find any exposures.",2,3,1.1,12/24/2020 22:35,,
gp:AOqpTOFEXKan1-tMHqzmqKLuZn93XKMnUqt0Lqo2CtzT2t1Baemw93iaOyuNnlx5qWXOWjX7Kq-C0rvNeUB1WbM,Shane B,https://play-lh.googleusercontent.com/a-/AOh14Ghd6VNXls7Dhf4HWr_GZNZB0e8I1g_moWQg9cYz5ek,Certainly a good idea! Hopefully more and more people will download this app. If it truly works as described it should be very safe and secure. Use and exposure reporting should not be optional!,5,8,1.1,10/21/2020 12:23,,
